0.12159358,-0.286538376,-9.440899495
0.107344468,-0.286588291,-9.429227542
0.117547608,-0.286846171,-9.482642334
0.12538907,-0.286990528,-9.449968995
0.123372443,-0.28725503,-9.48915458
0.112018564,-0.287778857,-9.553721797
0.109085063,-0.287911344,-9.548291014
0.112513949,-0.287778668,-9.55550767
0.110248947,-0.28788727,-9.553848321
0.123070586,-0.288348766,-9.582489228
0.124590882,-0.288445333,-9.578897507
0.114004577,-0.288289602,-9.60072475
0.120711163,-0.288395022,-9.600021308
0.118465258,-0.288474169,-9.61455183
0.115402355,-0.288569884,-9.625181881
0.113699147,-0.288585215,-9.623860704
0.125390293,-0.288645395,-9.588583384
0.115441124,-0.288712741,-9.6367467
0.116707941,-0.288724707,-9.637694511
0.119874708,-0.288808603,-9.637489482
0.116028325,-0.288749175,-9.639885093
0.121101181,-0.28887926,-9.637928147
0.115499584,-0.288808916,-9.644543246
0.113093536,-0.28895677,-9.651959018
0.112575433,-0.288976974,-9.651812596
0.111814506,-0.289012732,-9.651556959
0.112735832,-0.288969577,-9.651797619
0.11394016,-0.288934863,-9.652470989
0.115463457,-0.28891122,-9.652767987
0.113408385,-0.288980149,-9.654758285
0.114242778,-0.288962222,-9.655292854
0.116452289,-0.288976169,-9.65816825
0.115161,-0.288985139,-9.658469591
0.113381194,-0.289063486,-9.661339476
0.117856021,-0.289145677,-9.670454011
0.120903316,-0.289291198,-9.672576564
0.115457891,-0.289311321,-9.68493106
0.11281671,-0.289477713,-9.692500001
0.114320234,-0.289406119,-9.690958997
0.117725654,-0.289494601,-9.698865774
0.112165867,-0.289959438,-9.727982373
0.120670893,-0.290274036,-9.753379983
0.123000741,-0.290493153,-9.758722745
0.118461821,-0.290396612,-9.770090827
0.118285747,-0.290392912,-9.770129378
0.118458145,-0.290397219,-9.770146746
0.119311652,-0.290446273,-9.772025496
0.118462984,-0.290421095,-9.772048972
0.118185471,-0.290416027,-9.772155617
0.118516974,-0.290424808,-9.772237672
0.119014764,-0.290442856,-9.772546562
0.118915308,-0.290441803,-9.772708964
0.118240711,-0.290427271,-9.772959338
0.113884394,-0.290550368,-9.780643998
0.107467151,-0.29187619,-9.841822733
0.108995838,-0.291460144,-9.824323819
0.10961398,-0.291396754,-9.824391061
0.110393599,-0.291323362,-9.824339397
0.111737446,-0.2912571,-9.827266248
0.112040164,-0.291235918,-9.827162363
0.112653463,-0.291210575,-9.828003811
0.112069993,-0.291250069,-9.828406333
0.116324177,-0.2912852,-9.842365947
0.112075302,-0.291433691,-9.842663014
0.114515466,-0.291348057,-9.844835239
0.11188406,-0.291514476,-9.847945888
0.116461914,-0.291496928,-9.859077708
0.115680104,-0.291487173,-9.857739067
0.113393652,-0.29157149,-9.858954137
0.115926453,-0.291530456,-9.861383547
0.110004618,-0.292034876,-9.876111944
0.110848737,-0.292503683,-9.917723237
0.113728992,-0.292177193,-9.907045649
0.113498664,-0.292187085,-9.907001029
0.117024847,-0.292165108,-9.911532756
0.1167509,-0.29216666,-9.911635494
0.1188758,-0.29223571,-9.915190644
0.11882668,-0.292234461,-9.915186952
0.119175706,-0.292243196,-9.915149819
0.120973535,-0.292346989,-9.917688251
0.120395347,-0.292318844,-9.917628671
0.119175094,-0.292290431,-9.918865606
0.119137032,-0.292288995,-9.918837123
0.119496516,-0.292300787,-9.918909392
0.118170469,-0.292278176,-9.91964103
0.123732194,-0.292779262,-9.937183115
0.120715826,-0.292505677,-9.931207738
0.121327881,-0.292538435,-9.931323889
0.121223166,-0.292532365,-9.931293034
0.122360695,-0.292607425,-9.931783701
0.121263201,-0.292550752,-9.932573657
0.120256315,-0.292513757,-9.93345244
0.116906899,-0.292553798,-9.941842512
0.116149505,-0.292567448,-9.942489697
0.116352732,-0.292565096,-9.942476929
0.11567945,-0.292571118,-9.942215725
0.116349031,-0.292563335,-9.942337522
0.11563382,-0.292575114,-9.942458621
0.115488288,-0.292577987,-9.942453985
0.114642684,-0.292607331,-9.942956623
0.115139538,-0.292593791,-9.94304052
0.115813232,-0.292582501,-9.943280352
0.115879805,-0.292581383,-9.943277766
0.115379668,-0.292596878,-9.943731361
0.114350381,-0.292635183,-9.944315138
0.115453786,-0.29261226,-9.945048651
0.113217873,-0.292744053,-9.948741418
0.114387909,-0.293079092,-9.978532042
0.114326498,-0.293641288,-10.02128632
0.115261178,-0.295559678,-10.16865307
0.113303491,-0.298481308,-10.37371095
0.114116309,-0.301881934,-10.61578896
0.110586181,-0.320355706,-11.66097585
0.119237056,-0.326130896,-12.03552218
0.112067496,-0.352817481,-12.82620202
0.109513421,-0.381106982,-13.04110002
0.121895932,-0.397461312,-13.34714192
0.119647708,-0.383791749,-13.34182857
0.12303665,-0.389414425,-13.41273608
0.135397989,-0.384916525,-13.56698903
0.150534193,-0.399865721,-13.58720479
0.14137962,-0.395590284,-13.60782223
0.140906072,-0.403634904,-13.57780331
0.142400411,-0.395383465,-13.609479
0.14123043,-0.391913596,-13.6062906
0.144267537,-0.388806652,-13.59387058
0.139621039,-0.39823911,-13.59666115
0.144036624,-0.397218713,-13.60876475
0.14395435,-0.394059465,-13.60901844
0.144423271,-0.394192803,-13.60855932
0.144263196,-0.395707884,-13.60949596
0.144135861,-0.395434292,-13.60958947
0.142795713,-0.394381425,-13.60970988
0.143320718,-0.395214993,-13.60992334
0.143370051,-0.395136736,-13.60991624
0.143376529,-0.395182645,-13.60991811
0.143253193,-0.395278075,-13.60992184
0.143290504,-0.395268581,-13.60992309
0.143267902,-0.395267867,-13.60992285
0.143277012,-0.395270404,-13.6099229
0.143288732,-0.395267429,-13.60992313
0.143292821,-0.395268137,-13.6099231
0.143253949,-0.395270321,-13.6099223
0.143308201,-0.395267445,-13.60992298
0.143339778,-0.395265068,-13.60992196
0.143282097,-0.395267977,-13.60992307
0.143290419,-0.395267873,-13.60992311
0.143288746,-0.395267423,-13.60992313
0.143226406,-0.395270023,-13.60992088
0.143300078,-0.395266805,-13.60992311
0.143294398,-0.395267866,-13.60992311
0.143302078,-0.395268298,-13.60992303
0.143253243,-0.395270218,-13.60992228
0.143287618,-0.395268891,-13.60992307
0.143293366,-0.395268945,-13.60992307
0.143295631,-0.395268461,-13.60992308
0.143303947,-0.395267818,-13.60992303
0.143300613,-0.395268098,-13.60992306
0.143299121,-0.395268302,-13.60992306
0.143287482,-0.395268425,-13.60992309
0.143293661,-0.395268314,-13.60992309
0.143289958,-0.395268564,-13.60992309
0.143284859,-0.395269019,-13.60992305
0.143288219,-0.395269173,-13.60992306
0.143287413,-0.395269268,-13.60992305
0.143292545,-0.395269287,-13.60992306
0.143293383,-0.395269395,-13.60992305
0.143297464,-0.395269449,-13.60992303
0.143290267,-0.395269325,-13.60992306
0.143290942,-0.395269434,-13.60992305
0.143293584,-0.395269491,-13.60992305
0.143294293,-0.395269522,-13.60992304
0.143292143,-0.395269495,-13.60992305
0.143292727,-0.395269568,-13.60992305
0.143292703,-0.395269578,-13.60992304
0.143291838,-0.395269826,-13.60992304
0.14329031,-0.395269959,-13.60992303
0.143294433,-0.395269568,-13.60992304
0.143295556,-0.395269567,-13.60992304
0.143290804,-0.395269531,-13.60992305
0.14329394,-0.395269254,-13.60992306
0.143293984,-0.395269253,-13.60992305
0.143295447,-0.395269143,-13.60992305
0.143291847,-0.395269411,-13.60992305
0.143293407,-0.395269373,-13.60992305
0.143293609,-0.395269382,-13.60992305
0.143294051,-0.395269361,-13.60992305
0.143291293,-0.395269348,-13.60992305
0.1432892,-0.395269394,-13.60992305
0.143294667,-0.395269361,-13.60992305
0.143291326,-0.395269438,-13.60992305
0.143290518,-0.395269384,-13.60992305
0.143290291,-0.395269384,-13.60992305
0.143290653,-0.395269379,-13.60992305
0.143290465,-0.395269376,-13.60992305
0.143291864,-0.395269344,-13.60992305
0.143291512,-0.395269341,-13.60992306
0.143292468,-0.395269306,-13.60992306
0.143290594,-0.395269302,-13.60992306
0.143287714,-0.39526913,-13.60992306
0.143289287,-0.395269217,-13.60992306
0.143291229,-0.395269277,-13.60992306
0.143292601,-0.395269234,-13.60992306
0.14329441,-0.395269031,-13.60992306
0.143293604,-0.39526909,-13.60992306
0.143293571,-0.395269076,-13.60992306
0.143292473,-0.395269099,-13.60992306
0.143292452,-0.395269107,-13.60992306
0.143292976,-0.39526908,-13.60992306
0.143292051,-0.395269096,-13.60992306
0.143292854,-0.395269054,-13.60992307
0.143291037,-0.395269067,-13.60992307
0.143293832,-0.395268924,-13.60992307
0.143293584,-0.39526894,-13.60992307
0.143292451,-0.395268975,-13.60992307
0.143292248,-0.39526898,-13.60992307
0.143292618,-0.395268969,-13.60992307
0.143294933,-0.395268764,-13.60992307
0.143293951,-0.395268845,-13.60992307
0.143292689,-0.395268896,-13.60992307
0.143292807,-0.39526889,-13.60992307
0.143291721,-0.395268906,-13.60992307
0.143295786,-0.3952685,-13.60992308
0.143298326,-0.395267641,-13.60992309
0.143296023,-0.395267088,-13.60992313
0.143297214,-0.395265973,-13.60992316
0.143296296,-0.395265722,-13.60992318
0.143297812,-0.395262075,-13.60992329
0.143295787,-0.395259479,-13.6099234
0.143293099,-0.395252129,-13.60992364
0.143290274,-0.395236978,-13.60992403
0.143282658,-0.395197163,-13.60992441
0.143273714,-0.395198985,-13.60992449
0.143270499,-0.395195198,-13.60992449
0.143270582,-0.395188449,-13.60992446
0.143272165,-0.395195726,-13.60992449
0.143267718,-0.395189538,-13.60992448
0.143268216,-0.395203627,-13.60992448
0.143269793,-0.395199502,-13.6099245
0.143269448,-0.395198181,-13.6099245
0.143270485,-0.395197293,-13.6099245
0.14326826,-0.395197559,-13.6099245
0.143270142,-0.395198712,-13.6099245
0.143269037,-0.395197397,-13.6099245
0.143269251,-0.395198073,-13.6099245
0.143269447,-0.395197519,-13.6099245
0.143269546,-0.395198219,-13.6099245
0.143269072,-0.395197871,-13.6099245
0.143269114,-0.395198111,-13.6099245
0.143269458,-0.395197918,-13.6099245
0.143269528,-0.395197954,-13.6099245
0.143269586,-0.39519795,-13.6099245
0.143269598,-0.395197938,-13.6099245
0.143269507,-0.395197934,-13.6099245
0.14326956,-0.395197939,-13.6099245
0.143269515,-0.395197939,-13.6099245
0.143269538,-0.39519794,-13.6099245
0.143269591,-0.395197943,-13.6099245
0.143269587,-0.395197941,-13.6099245
0.143269565,-0.395197939,-13.6099245
0.143269562,-0.395197939,-13.6099245
0.143269533,-0.395197938,-13.6099245
